article_title,article_quality,revision_id,country,population,region
Jean-Pierre Makouta-Mboukou,C,1043693914,Congo,6.0,MIDDLE AFRICA
Jean Malonga,Stub,1079975770,Congo,6.0,MIDDLE AFRICA
André Matsoua,Start,1112277858,Congo,6.0,MIDDLE AFRICA
Ferdinand Mbahou,Start,1016976234,Congo,6.0,MIDDLE AFRICA
Justin Mikolo-Kinzonzi,Start,1110228735,Congo,6.0,MIDDLE AFRICA
Bonaventure Mizidy,Stub,976591922,Congo,6.0,MIDDLE AFRICA
Émile Mokoko Wongolo,Start,1106513766,Congo,6.0,MIDDLE AFRICA
Jean-Marie Mokoko,C,1084934250,Congo,6.0,MIDDLE AFRICA
René-Dambert Ndouane,C,934383492,Congo,6.0,MIDDLE AFRICA
Jean-Dominique Okemba,C,1080590362,Congo,6.0,MIDDLE AFRICA
Denis-Christel Sassou Nguesso,C,1112420082,Congo,6.0,MIDDLE AFRICA
Arlette Soudan-Nonault,Start,1112681568,Congo,6.0,MIDDLE AFRICA
Jean Félix Demba Telo,Stub,1106155664,Congo,6.0,MIDDLE AFRICA
Abel Thauley-Ganga,Stub,1108165600,Congo,6.0,MIDDLE AFRICA
Georges Yhambot,Stub,1109906450,Congo,6.0,MIDDLE AFRICA
Jean Andeka,Stub,1053665857,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Daniel Aselo Okito,Stub,1100883853,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Bertrand Bisimwa,Start,1053663824,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Adam Bombolé,Stub,1104298921,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Célestin Cibalonza Byaterana,Stub,1053664162,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Martin Parfait Aimé Coussoud-Mavoungou,Start,1097239808,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Emmanuel Dungia,C,1060647113,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Ferdinand Essandja,Stub,995332258,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Lugi Gizenga,Start,1107018797,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Clovis Kabongo Malemba,Stub,1053664088,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Odilon Kafitwe wa pa Bowa,Stub,1063619600,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
François Nicéphore Kakese,Stub,1053664863,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Kalenga Riziki Lwango II,Start,1054264870,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jean Collins Musonda Kalusambo,Stub,1053665874,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Norman Kamosi,Stub,1066002475,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Oscar Kashala,Start,1087269353,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Banyingela Kasonga,Start,1112278142,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Pierre Honoré Kazadi Lukonda Ngube-Ngube,Stub,1002487446,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jacques Kazadi,Start,1102558299,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Léon Kengo wa Dondo,C,1084896531,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Robert Kidiaba,Start,1105743947,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Seth Kikuni,Stub,1001659466,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jean-Pierre Lola Kisanga,Stub,1108329438,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Delphin Kyubwa,Stub,1053664236,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Gabriel Kyungu wa Kumwanza,Start,1099410445,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Eric Lenge,Start,1053664625,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Faustin Luanga,C,1086274369,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Guy-Patrice Lumumba,Stub,1086692776,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Sultani Makenga,Start,1097897658,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Angèle Makombo,Stub,1081392396,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Christian Malanga,C,1106277637,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Franck Mwe di Malila,C,1053664857,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Anne Mbusu,Start,1101655545,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Munga Mibindo,Stub,1058408130,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Emile Mota,Start,1106209048,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Josué Alex Mukendi,Stub,1053666052,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Daniel Mukoko Samba,Start,1106989449,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Paul-Joseph Mukungubila,C,1105617422,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Medard Mulangala,C,1101726096,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Didier Mumengi,C,1074734394,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Kasongo Munganga,C,1105966047,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jean-Claude Kazembe Musonda,Stub,1098805559,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jules Mutebusi,Start,1092041837,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Laurent Nkunda,C,1082692191,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Victor Promontorio,Start,1087110784,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Jean-Marie Runiga,Start,1053665820,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Alain Daniel Shekomba,Stub,1104802428,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Koloso Sumaili,Stub,1053666295,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Noël K. Tshiani Muadiamvita,C,1108163676,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Emery Wafwana,Start,1092371503,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Emmanuel Weyi,Start,1114586215,"Congo, Dem. Rep.",99.0,MIDDLE AFRICA
Florentino Alfaro Zamora,Stub,956286846,Costa Rica,5.2,CENTRAL AMERICA
Alejandro Alvarado García,Stub,1003975565,Costa Rica,5.2,CENTRAL AMERICA
Antonio Saldaña,Start,1093440482,Costa Rica,5.2,CENTRAL AMERICA
Armando Aráuz Aguilar,Stub,1096079605,Costa Rica,5.2,CENTRAL AMERICA
Birche,Stub,953393149,Costa Rica,5.2,CENTRAL AMERICA
Tranquilino de Bonilla y Herdocia,Stub,1076002437,Costa Rica,5.2,CENTRAL AMERICA
Juan José de Bonilla y Herdocia,Stub,956293523,Costa Rica,5.2,CENTRAL AMERICA
Miguel de Bonilla y Laya-Bolívar,Start,1049728557,Costa Rica,5.2,CENTRAL AMERICA
Stephan Brunner,Stub,1103928769,Costa Rica,5.2,CENTRAL AMERICA
Florencio del Castillo,Start,1069435039,Costa Rica,5.2,CENTRAL AMERICA
Paola Vega Castillo,Stub,1107984404,Costa Rica,5.2,CENTRAL AMERICA
Ramón Castro y Ramírez,Stub,956293548,Costa Rica,5.2,CENTRAL AMERICA
Ricardo Castro Beeche,Stub,1099192652,Costa Rica,5.2,CENTRAL AMERICA
Teodoro Willink Castro,Stub,1108137810,Costa Rica,5.2,CENTRAL AMERICA
José Joaquín Chaverri Sievert,Stub,956297870,Costa Rica,5.2,CENTRAL AMERICA
José Miguel Corrales Bolaños,Stub,1106097216,Costa Rica,5.2,CENTRAL AMERICA
Correque,Start,1060409498,Costa Rica,5.2,CENTRAL AMERICA
Aquileo J. Echeverría,Start,1077703728,Costa Rica,5.2,CENTRAL AMERICA
El Guarco,Start,982203872,Costa Rica,5.2,CENTRAL AMERICA
Narciso Esquivel y Salazar,Stub,956293456,Costa Rica,5.2,CENTRAL AMERICA
Alberto Fait Lizano,Stub,1095090935,Costa Rica,5.2,CENTRAL AMERICA
Gerardo Gómez Ramírez,Stub,942924505,Costa Rica,5.2,CENTRAL AMERICA
Joaquín Gutiérrez,C,1054520061,Costa Rica,5.2,CENTRAL AMERICA
Gerardo Guzmán Quirós,Stub,956298558,Costa Rica,5.2,CENTRAL AMERICA
Joaquín de Iglesias Vidamartel,Stub,956293531,Costa Rica,5.2,CENTRAL AMERICA
Bernal Jiménez Monge,Stub,1099703699,Costa Rica,5.2,CENTRAL AMERICA
Ramón Jiménez y Robredo,Stub,956297739,Costa Rica,5.2,CENTRAL AMERICA
King Garabito,Start,953412068,Costa Rica,5.2,CENTRAL AMERICA
Pedro María León-Páez y Brown,Stub,1060701173,Costa Rica,5.2,CENTRAL AMERICA
Óscar López (politician),Stub,1108071893,Costa Rica,5.2,CENTRAL AMERICA
Juan de los Santos Madriz y Cervantes,Stub,979296974,Costa Rica,5.2,CENTRAL AMERICA
Marvin Calvo Montoya,Stub,1112206196,Costa Rica,5.2,CENTRAL AMERICA
Félix Arcadio Montero Monge,Stub,1097535044,Costa Rica,5.2,CENTRAL AMERICA
Sonia Marta Mora Escalante,Stub,1082026885,Costa Rica,5.2,CENTRAL AMERICA
José Joaquín Mora Porras,Stub,1066725232,Costa Rica,5.2,CENTRAL AMERICA
Mary Munive,Stub,1103929222,Costa Rica,5.2,CENTRAL AMERICA
Rafael Moya Murillo,Stub,956297821,Costa Rica,5.2,CENTRAL AMERICA
María Teresa Obregón Zamora,C,1062414934,Costa Rica,5.2,CENTRAL AMERICA
Juan de Obregón y Espinosa,Start,1111778447,Costa Rica,5.2,CENTRAL AMERICA
Rodrigo Oreamuno Blanco,Stub,1090060729,Costa Rica,5.2,CENTRAL AMERICA
Joaquín de Oreamuno,GA,1096820977,Costa Rica,5.2,CENTRAL AMERICA
Rafael Francisco Osejo,Start,1034464885,Costa Rica,5.2,CENTRAL AMERICA
Pablo Presbere,C,1094432381,Costa Rica,5.2,CENTRAL AMERICA
Eugenio Padilla Bonilla,Stub,994446675,Costa Rica,5.2,CENTRAL AMERICA
Manuel María de Peralta y Alfaro,Start,1099780917,Costa Rica,5.2,CENTRAL AMERICA
José María de Peralta,Start,1099735450,Costa Rica,5.2,CENTRAL AMERICA
Manuel María de Peralta y López del Corral,Stub,1076002485,Costa Rica,5.2,CENTRAL AMERICA
Cipriano Pérez y Arias,Stub,1079012012,Costa Rica,5.2,CENTRAL AMERICA
Eusebio Prieto y Ruiz,Stub,956293601,Costa Rica,5.2,CENTRAL AMERICA
Carmen Quesada Santamaría,Stub,989893885,Costa Rica,5.2,CENTRAL AMERICA
José Pablo Quirós Quirós,Stub,1068141997,Costa Rica,5.2,CENTRAL AMERICA
Gregorio José Ramírez,Start,1108030896,Costa Rica,5.2,CENTRAL AMERICA
Rafael Ramírez Hidalgo,Stub,1003975880,Costa Rica,5.2,CENTRAL AMERICA
Carlos Ricardo Benavides Jiménez,Stub,1101826814,Costa Rica,5.2,CENTRAL AMERICA
Santiago Mayas,Start,1091891616,Costa Rica,5.2,CENTRAL AMERICA
Siarke,Stub,1040860121,Costa Rica,5.2,CENTRAL AMERICA
Tomás Enrique Soley Soler,Stub,956286746,Costa Rica,5.2,CENTRAL AMERICA
José María Soto Alfaro,Start,1022937864,Costa Rica,5.2,CENTRAL AMERICA
Ricardo Toledo Carranza,Stub,1074320861,Costa Rica,5.2,CENTRAL AMERICA
Nazario Toledo,Stub,956293527,Costa Rica,5.2,CENTRAL AMERICA
Marco Vinicio Vargas Pereira,Stub,956297827,Costa Rica,5.2,CENTRAL AMERICA
Santos Velázquez y Tinoco,Stub,956293472,Costa Rica,5.2,CENTRAL AMERICA
William Forbes (Talamancan king),Stub,953571529,Costa Rica,5.2,CENTRAL AMERICA
Jean-Jacques Béchio,Stub,1097445644,Cote d'Ivoire,28.2,WESTERN AFRICA
Kandia Camara,Start,1103563722,Cote d'Ivoire,28.2,WESTERN AFRICA
Charles Koffi Diby,Stub,1108506945,Cote d'Ivoire,28.2,WESTERN AFRICA
Étienne Djaument,Stub,1102789374,Cote d'Ivoire,28.2,WESTERN AFRICA
Loubo Augustin Djessou,Stub,1055941458,Cote d'Ivoire,28.2,WESTERN AFRICA
Laurent Dona Fologo,Stub,1114825081,Cote d'Ivoire,28.2,WESTERN AFRICA
Michel Gueu,C,1107654367,Cote d'Ivoire,28.2,WESTERN AFRICA
Marcel Zadi Kessy,Start,1101937624,Cote d'Ivoire,28.2,WESTERN AFRICA
Kaba Nialé,Start,1096406056,Cote d'Ivoire,28.2,WESTERN AFRICA
Sékou Sanogo,Stub,994546487,Cote d'Ivoire,28.2,WESTERN AFRICA
Sidi Tiémoko Touré,C,1091776866,Cote d'Ivoire,28.2,WESTERN AFRICA
Mato Arlović,Start,995029235,Croatia,3.8,SOUTHERN EUROPE
Antun Augustinčić,GA,1107956669,Croatia,3.8,SOUTHERN EUROPE
Jakov Blažević,Stub,1107642810,Croatia,3.8,SOUTHERN EUROPE
Mirko Bogović,Stub,1111957117,Croatia,3.8,SOUTHERN EUROPE
Zvonko Brkić,Stub,1079673510,Croatia,3.8,SOUTHERN EUROPE
Andrija Torkvat Brlić,GA,1115206658,Croatia,3.8,SOUTHERN EUROPE
Josip Broz Tito,B,1112945222,Croatia,3.8,SOUTHERN EUROPE
Nadežda Čačinovič,Start,1112933531,Croatia,3.8,SOUTHERN EUROPE
Melko Čingrija,Start,1078887578,Serbia,6.8,SOUTHERN EUROPE
Pero Čingrija,Start,1078888021,Croatia,3.8,SOUTHERN EUROPE
Juraj Demetrović,Stub,1080729797,Croatia,3.8,SOUTHERN EUROPE
Luigi Frari,Start,1065837770,Croatia,3.8,SOUTHERN EUROPE
Nikica Gabrić,Stub,1100953009,Croatia,3.8,SOUTHERN EUROPE
Leon Geršković,Start,1100856578,Croatia,3.8,SOUTHERN EUROPE
Pavle Gregorić,Stub,1010865645,Croatia,3.8,SOUTHERN EUROPE
Hakija Hadžić,Start,1078015152,Croatia,3.8,SOUTHERN EUROPE
Dragutin Haramija,Stub,1079673431,Croatia,3.8,SOUTHERN EUROPE
Ernest Jelušić,Start,1035465045,Croatia,3.8,SOUTHERN EUROPE
Emerik Josipović,Stub,1108439301,Croatia,3.8,SOUTHERN EUROPE
Gejza Josipović,Stub,1017549423,Croatia,3.8,SOUTHERN EUROPE
Radovan Juričić,C,1012985592,Croatia,3.8,SOUTHERN EUROPE
Luka Kirac,GA,1112003841,Croatia,3.8,SOUTHERN EUROPE
Stjepan Kovačević,Stub,972227393,Croatia,3.8,SOUTHERN EUROPE
Josip Kregar,Start,1022316460,Croatia,3.8,SOUTHERN EUROPE
Izidor Kršnjavi,Start,1105361975,Croatia,3.8,SOUTHERN EUROPE
Šime Kurelić,Start,1083761998,Croatia,3.8,SOUTHERN EUROPE
Ante Mandić,Stub,1104609731,Croatia,3.8,SOUTHERN EUROPE
Vladimir Mažuranić,Start,1070845254,Croatia,3.8,SOUTHERN EUROPE
Danijel Mileta,Start,1063882247,Croatia,3.8,SOUTHERN EUROPE
Pavao Muhić,Stub,1009855661,Croatia,3.8,SOUTHERN EUROPE
Francesco Neffat,Start,1087585656,Croatia,3.8,SOUTHERN EUROPE
Fran Novljan,Start,1086818268,Croatia,3.8,SOUTHERN EUROPE
Petar Pejačević,Stub,1021214490,Croatia,3.8,SOUTHERN EUROPE
Kata Pejnović,Start,1095342896,Croatia,3.8,SOUTHERN EUROPE
Ivo Pilar,C,1089349756,Croatia,3.8,SOUTHERN EUROPE
Pero Pirker,GA,1097968650,Croatia,3.8,SOUTHERN EUROPE
Svetozar Pribićević,C,1093904984,Serbia,6.8,SOUTHERN EUROPE
Niko Pucić,Start,1086466947,Croatia,3.8,SOUTHERN EUROPE
Rafael Pucić,Stub,1109480180,Croatia,3.8,SOUTHERN EUROPE
Svetozar Rittig,C,1078580605,Croatia,3.8,SOUTHERN EUROPE
Vjekoslav Servatzy,Start,1085075271,Croatia,3.8,SOUTHERN EUROPE
Ivan Vilibor Sinčić,Start,1107681809,Croatia,3.8,SOUTHERN EUROPE
Tadija Smičiklas,C,1090985499,Croatia,3.8,SOUTHERN EUROPE
Vjekoslav Spinčić,Start,1039143224,Croatia,3.8,SOUTHERN EUROPE
Predrag Štromar,Start,1049187655,Croatia,3.8,SOUTHERN EUROPE
Josip Juraj Strossmayer,C,1111376276,Croatia,3.8,SOUTHERN EUROPE
Ante Šupuk,Start,1015900174,Croatia,3.8,SOUTHERN EUROPE
Đuro Šurmin,Start,1031747692,Croatia,3.8,SOUTHERN EUROPE
Ljudevit Vukotinović,Start,1081133614,Croatia,3.8,SOUTHERN EUROPE
Dragan Vulin,Start,1031595837,Croatia,3.8,SOUTHERN EUROPE
Lordan Zafranović,C,1112298171,Croatia,3.8,SOUTHERN EUROPE
Savo Zlatić,C,1019059043,Croatia,3.8,SOUTHERN EUROPE
Ante Županović,Stub,1014125709,Croatia,3.8,SOUTHERN EUROPE
Prime Ministers of Cuba,Stub,934437679,Cuba,11.1,CARIBBEAN
President of Cuba,C,1112307334,Cuba,11.1,CARIBBEAN
Ignacio Agramonte,C,1104193887,Cuba,11.1,CARIBBEAN
Sebastian Arcos Bergnes,C,1111442114,Cuba,11.1,CARIBBEAN
Gustavo Arcos,Start,1064128904,Cuba,11.1,CARIBBEAN
Juan de Ayala y Escobar,C,1115775999,Cuba,11.1,CARIBBEAN
Miguel Brugueras,Stub,1094840575,Cuba,11.1,CARIBBEAN
Leopoldo Cancio,Start,1018001652,Cuba,11.1,CARIBBEAN
Demetrio Castillo Duany,Start,1078095226,Cuba,11.1,CARIBBEAN
Vicente Manuel de Céspedes,C,1067145473,Cuba,11.1,CARIBBEAN
Manuel Cidre,Start,1105881632,Cuba,11.1,CARIBBEAN
José María Coppinger,GA,1080005445,Cuba,11.1,CARIBBEAN
Rafael Díaz-Balart,Start,1106639409,Cuba,11.1,CARIBBEAN
Miguel Díaz-Canel,GA,1115075784,Cuba,11.1,CARIBBEAN
Manuel Dorta-Duque,C,1114485837,Cuba,11.1,CARIBBEAN
Carlos Fernández Gondín,Start,1066670419,Cuba,11.1,CARIBBEAN
Orestes Ferrara,C,1070890875,Cuba,11.1,CARIBBEAN
Francisco de Arango y Parreño,Start,1112500039,Cuba,11.1,CARIBBEAN
Juan Carlos García Granda,Stub,1086881012,Cuba,11.1,CARIBBEAN
Reinaldo García Zapata,Stub,1115738739,Cuba,11.1,CARIBBEAN
Aurelio Hevia,Stub,1029493523,Cuba,11.1,CARIBBEAN
Fernando Heydrich,Start,1015959656,Cuba,11.1,CARIBBEAN
Alfredo Hornedo,C,1111245250,Cuba,11.1,CARIBBEAN
Manuel Marrero Cruz,Start,1112820527,Cuba,11.1,CARIBBEAN
Rubén Martínez Puente,Stub,1099829999,Cuba,11.1,CARIBBEAN
Augusto Martínez Sánchez,C,1106597865,Cuba,11.1,CARIBBEAN
Bartolomé Masó,Start,1082014108,Cuba,11.1,CARIBBEAN
Ramón Meza y Suárez Inclán,Start,1090136006,Cuba,11.1,CARIBBEAN
Rafael Montoro,Stub,1107203065,Spain,47.4,SOUTHERN EUROPE
Bartolomé Morales,Start,1104171930,Cuba,11.1,CARIBBEAN
José Núñez de Cáceres,GA,1090327585,Cuba,11.1,CARIBBEAN
Juan Vitalio Acuña Núñez,Stub,1007811203,Cuba,11.1,CARIBBEAN
Enrique Oltuski,Start,1033836396,Cuba,11.1,CARIBBEAN
Frank País,C,1088557022,Cuba,11.1,CARIBBEAN
Juan Nepomuceno de Quesada,C,1104171943,Cuba,11.1,CARIBBEAN
Luis Alberto Rodríguez López-Calleja,Start,1104294016,Cuba,11.1,CARIBBEAN
"Salvador José de Muro, 2nd Marquis of Someruelos",GA,1103383044,Cuba,11.1,CARIBBEAN
Laureano de Torres y Ayala,C,1107030973,Cuba,11.1,CARIBBEAN
Salvador Valdés Mesa,Start,1112500064,Cuba,11.1,CARIBBEAN
Nikos Christodoulides,C,1114620877,Cyprus,1.3,WESTERN ASIA
Ioannis Clerides,Start,1098237394,Cyprus,1.3,WESTERN ASIA
Takis Evdokas,Stub,1100993618,Cyprus,1.3,WESTERN ASIA
Oz Karahan,Stub,1110569334,Cyprus,1.3,WESTERN ASIA
Andreas Koukouma,C,1106347999,Cyprus,1.3,WESTERN ASIA
Pantelis Kouros,Stub,1098425442,Cyprus,1.3,WESTERN ASIA
Kyrillos III of Cyprus,Stub,1091921175,Cyprus,1.3,WESTERN ASIA
Michalis Paraskevas,C,1051669355,Cyprus,1.3,WESTERN ASIA
Christos Patsalides,Stub,1060031276,Cyprus,1.3,WESTERN ASIA
Nicos A. Rolandis,Start,1115144934,Cyprus,1.3,WESTERN ASIA
Benon Sevan,Start,1113575455,Cyprus,1.3,WESTERN ASIA
Stefanos Stefanou (politician),Start,1068165689,Cyprus,1.3,WESTERN ASIA
Michael Zampelas,Start,1112275979,Cyprus,1.3,WESTERN ASIA
Josef Barák,Stub,1083124449,Czechia,10.5,EASTERN EUROPE
Dagmar Burešová,C,1098666195,Czechia,10.5,EASTERN EUROPE
František Ringo Čech,C,1108211243,Czechia,10.5,EASTERN EUROPE
Jaroslav Chalupský,Stub,1078953657,Czechia,10.5,EASTERN EUROPE
Petr Cibulka,Start,1113204122,Czechia,10.5,EASTERN EUROPE
Čestmír Císař,C,1104559649,Czechia,10.5,EASTERN EUROPE
Josef Šebestián Daubek,Start,1050015346,Czechia,10.5,EASTERN EUROPE
Karel Domin,Start,1049007188,Czechia,10.5,EASTERN EUROPE
Dominik Feri,GA,1114398428,Czechia,10.5,EASTERN EUROPE
Jaroslav Foldyna,Start,1101136989,Czechia,10.5,EASTERN EUROPE
Vladimír Franz,C,1018540612,Czechia,10.5,EASTERN EUROPE
Josef Václav Frič,Start,1096760435,Czechia,10.5,EASTERN EUROPE
Radola Gajda,C,1094011419,Czechia,10.5,EASTERN EUROPE
Edvard Gregr,Stub,395526568,Czechia,10.5,EASTERN EUROPE
Julius Gregr,Stub,395521877,Czechia,10.5,EASTERN EUROPE
Tomáš Grulich,Stub,1105195802,Czechia,10.5,EASTERN EUROPE
Karel Havlíček Borovský,C,1113946125,Czechia,10.5,EASTERN EUROPE
Karel Havlík,Stub,1100828466,Czechia,10.5,EASTERN EUROPE
Jan Helcelet,Start,1097877507,Czechia,10.5,EASTERN EUROPE
Vladimír Hučín,Start,1006178116,Czechia,10.5,EASTERN EUROPE
Stanislav Huml,Stub,1100256753,Czechia,10.5,EASTERN EUROPE
Martin Jahn,Start,1068489733,Czechia,10.5,EASTERN EUROPE
Antonín Janoušek,Start,1081772760,Slovakia,5.4,EASTERN EUROPE
Josef Ježek,Start,1081825452,Czechia,10.5,EASTERN EUROPE
Ladislav Jirků,Stub,1105195815,Czechia,10.5,EASTERN EUROPE
Svatopluk Karásek,Stub,1105195949,Czechia,10.5,EASTERN EUROPE
"Wenzel Anton, Prince of Kaunitz-Rietberg",C,1087676617,Czechia,10.5,EASTERN EUROPE
Philip Kinsky of Wchinitz and Tettau,Start,1115641696,Czechia,10.5,EASTERN EUROPE
Bohuslav Kokotek,Start,1101925484,Czechia,10.5,EASTERN EUROPE
Jan Krejčí,C,1089306800,Czechia,10.5,EASTERN EUROPE
Jan Lacina (Czech politician),GA,1100139907,Czechia,10.5,EASTERN EUROPE
Lubomír Ledl,Stub,1098598568,Czechia,10.5,EASTERN EUROPE
Miroslav Lidinský,C,1110419961,Czechia,10.5,EASTERN EUROPE
Jiří Lobkowicz,Stub,1036408754,Czechia,10.5,EASTERN EUROPE
Jiří Löw,Start,1100079475,Czechia,10.5,EASTERN EUROPE
Ivan Mašek,Stub,1108547621,Czechia,10.5,EASTERN EUROPE
Mikuláš of Hus,Stub,1016780533,Czechia,10.5,EASTERN EUROPE
Zdeněk Mraček,Stub,1106394242,Czechia,10.5,EASTERN EUROPE
Jana Nečasová,Stub,1078853565,Czechia,10.5,EASTERN EUROPE
Joseph Nekl,Stub,1109748763,Czechia,10.5,EASTERN EUROPE
Roman Onderka,Stub,1058094951,Czechia,10.5,EASTERN EUROPE
Vladimír Oplt,Stub,1101228395,Czechia,10.5,EASTERN EUROPE
František Palacký,C,1105698438,Czechia,10.5,EASTERN EUROPE
Mojmír Povolný,C,1108319836,Czechia,10.5,EASTERN EUROPE
Vladimír Príkazský,Start,1098436155,Czechia,10.5,EASTERN EUROPE
Ondřej Přikryl,Stub,1070612078,Czechia,10.5,EASTERN EUROPE
František Reichel,Stub,1105195920,Czechia,10.5,EASTERN EUROPE
Bedřich Reicin,Start,994557125,Czechia,10.5,EASTERN EUROPE
František Ladislav Rieger,C,1081925821,Czechia,10.5,EASTERN EUROPE
Luca Rovinalti,Stub,1068280342,Italy,58.9,SOUTHERN EUROPE
Richard Sacher,Stub,1092501154,Czechia,10.5,EASTERN EUROPE
Tomáš Eduard Šilinger,Stub,1078089986,Czechia,10.5,EASTERN EUROPE
Karel Štogl,Start,1098811438,Czechia,10.5,EASTERN EUROPE
Antonín Cyril Stojan,C,1081455346,Czechia,10.5,EASTERN EUROPE
Matěj Stropnický,Stub,1079854598,Czechia,10.5,EASTERN EUROPE
Jiří Svoboda (director),Stub,1049133241,Czechia,10.5,EASTERN EUROPE
Miroslav Tetter,Start,1098599146,Czechia,10.5,EASTERN EUROPE
Tomáš Vandas,Start,1110388860,Czechia,10.5,EASTERN EUROPE
Jiří Ventruba,Stub,1106895401,Czechia,10.5,EASTERN EUROPE
Jan Vrba (politician),Stub,1104640063,Czechia,10.5,EASTERN EUROPE
Christian August Broberg,C,1106575496,Denmark,5.9,NORTHERN EUROPE
Peter Vogelius Deinboll,Stub,1086892227,Denmark,5.9,NORTHERN EUROPE
Niko Grünfeld,Stub,1076895271,Denmark,5.9,NORTHERN EUROPE
Petra Petersen,Start,956506009,Denmark,5.9,NORTHERN EUROPE
Henning Podebusk,Start,1065426004,Denmark,5.9,NORTHERN EUROPE
Mads Rørvig,Start,1011343841,Denmark,5.9,NORTHERN EUROPE
Grethe Rostbøll,Stub,1098592394,Denmark,5.9,NORTHERN EUROPE
Theresa Scavenius,C,1053774991,Denmark,5.9,NORTHERN EUROPE
Erna Sørensen,Start,923585617,Denmark,5.9,NORTHERN EUROPE
Elisa Ussing,Start,976628048,Denmark,5.9,NORTHERN EUROPE
Gertie Wandel,Start,1020166279,Denmark,5.9,NORTHERN EUROPE
Lars Weiss,Stub,1074392690,Denmark,5.9,NORTHERN EUROPE
Julius Wulff,Stub,1037201024,Denmark,5.9,NORTHERN EUROPE
Moussa Ali Abdoulkader,Stub,997163619,Djibouti,1.1,EASTERN AFRICA
Djama Ali Moussa,Stub,1084934202,Somalia,17.6,EASTERN AFRICA
Choukri Djibah,Start,1097190148,Djibouti,1.1,EASTERN AFRICA
Omar Farah Iltireh,Start,1030633831,Djibouti,1.1,EASTERN AFRICA
Daher Ahmed Farah,Start,999603390,Djibouti,1.1,EASTERN AFRICA
Ahmed Goumane-Roble,Stub,1052661085,Djibouti,1.1,EASTERN AFRICA
Barkat Gourad Hamadou,C,1106305331,Djibouti,1.1,EASTERN AFRICA
Mahmoud Harbi,C,1113413390,Djibouti,1.1,EASTERN AFRICA
Mohamed Kamil,Stub,1073985228,Djibouti,1.1,EASTERN AFRICA
Ahmed-Idriss Moussa,Stub,1080051890,Djibouti,1.1,EASTERN AFRICA
Omar Osman Rabe,Start,1098230816,Djibouti,1.1,EASTERN AFRICA
Mohamed Warsama Ragueh,Stub,1073358606,Djibouti,1.1,EASTERN AFRICA
Frank Baron (politician),Stub,1103996048,Dominica,0.1,CARIBBEAN
Pelegrín Castillo,Stub,1084729797,Dominica,0.1,CARIBBEAN
